id,director_name,duration,actor_1_name,actor_2_name,gross,movie_title,num_voted_users,actor_3_name,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,poster,Action,Adventure,Fantasy,Sci-Fi,Thriller,Documentary,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Game-Show,Reality-TV,News,Short,Film-Noir
1646,Antoine Fuqua,124,Jake Gyllenhaal,50 Cent,52418902,Southpaw,147128,Oona Laurence,http://www.imdb.com/title/tt1798684/?ref_=fn_tt_tt_1,277,English,USA,R,30000000,2015,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzMTQzMTA2MjheQTJeQWpwZ15BbWU4MDk2MTg2MzUx._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1647,Sam Raimi,99,Bojana Novakovic,Alison Lohman,42057340,Drag Me to Hell,158354,Reggie Lee,http://www.imdb.com/title/tt1127180/?ref_=fn_tt_tt_1,691,English,USA,PG-13,30000000,2009,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNjcyOTcxNl5BMl5BanBnXkFtZTYwODE5Mjk2._V1_SX50.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1648,Lee Toland Krieger,112,Harrison Ford,Michiel Huisman,42478175,The Age of Adaline,93767,Ellen Burstyn,http://www.imdb.com/title/tt1655441/?ref_=fn_tt_tt_1,209,English,USA,PG-13,25000000,2015,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNDU2NTE4Nl5BMl5BanBnXkFtZTcwNzQ1MTEzMw@@._V1_SX50.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1649,Tim McCanlies,111,Haley Joel Osment,Robert Duvall,41407470,Secondhand Lions,43378,Emmanuelle Vaugier,http://www.imdb.com/title/tt0327137/?ref_=fn_tt_tt_1,292,English,USA,PG,30000000,2003,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BYzYwZDQwNmEtMDIyNy00NjkzLWJjYTctNTYwNjI2MTBhMzEzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1650,Jon M. Chu,107,Alyson Stoner,Stephen Boss,42385520,Step Up 3D,47297,Facundo Lombard,http://www.imdb.com/title/tt1193631/?ref_=fn_tt_tt_1,86,English,USA,PG-13,30000000,2010,6.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MjA3MTY2Ml5BMl5BanBnXkFtZTcwNTMzNzYzMw@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1651,John Stockwell,104,Faizon Love,Mika Boorem,40118420,Blue Crush,26066,Sanoe Lake,http://www.imdb.com/title/tt0300532/?ref_=fn_tt_tt_1,216,English,USA,PG-13,30000000,2002,5.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MDE5ODIxMF5BMl5BanBnXkFtZTcwMjMyMTU1MQ@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1652,Marc Forster,113,Will Ferrell,Christian Stolte,40137776,Stranger Than Fiction,186977,Danny Rhodes,http://www.imdb.com/title/tt0420223/?ref_=fn_tt_tt_1,529,English,USA,PG-13,38000000,2006,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BNTUxNzYyMjg2N15BMl5BanBnXkFtZTcwMTExNzExNw@@._V1_SX50.jpg,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1653,David Slade,113,Danny Huston,Mark Rendall,39568996,30 Days of Night,138435,Megan Franich,http://www.imdb.com/title/tt0389722/?ref_=fn_tt_tt_1,527,English,USA,R,32000000,2007,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMDE3NDQwMF5BMl5BanBnXkFtZTcwMjA0MzU1MQ@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1654,Drew Goddard,95,Chris Hemsworth,Bradley Whitford,42043633,The Cabin in the Woods,277172,Kristen Connolly,http://www.imdb.com/title/tt1259521/?ref_=fn_tt_tt_1,986,English,USA,R,30000000,2012,7,https://images-na.ssl-images-amazon.com/images/M/MV5BZGIwM2JhNmQtYzQ5ZC00NzdkLTgwZjItMDRiN2QxM2ViMzk0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX50.jpg,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1655,Jason Friedberg,86,Carmen Electra,Diedrich Bader,38232624,Meet the Spartans,88518,Method Man,http://www.imdb.com/title/tt1073498/?ref_=fn_tt_tt_1,409,English,USA,PG-13,30000000,2008,2.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMWU4NzA2OWYtNGQ0MS00YWNkLTg4M2YtZjlkZmY1YmJjMDE4XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,Martin Brest,126,Robert De Niro,Yaphet Kotto,38413606,Midnight Run,54042,Philip Baker Hall,http://www.imdb.com/title/tt0095631/?ref_=fn_tt_tt_1,215,English,USA,R,30000000,1988,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BOWM1MTgyYjAtZDcwYy00M2Q5LWE1ZGQtNWQ4YTc5ZmRmMjAxXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX50.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1657,Paul Michael Glaser,101,Yaphet Kotto,Maria Conchita Alonso,38122105,The Running Man,112669,Richard Dawson,http://www.imdb.com/title/tt0093894/?ref_=fn_tt_tt_1,226,English,USA,R,27000000,1987,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BNTAzMTg1NjY0NF5BMl5BanBnXkFtZTcwODc3MTgzNA@@._V1_SX50.jpg,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1658,Frank Oz,102,Bill Murray,Jim Belushi,38747385,Little Shop of Horrors,49349,Tisha Campbell-Martin,http://www.imdb.com/title/tt0091419/?ref_=fn_tt_tt_1,165,English,USA,PG-13,25000000,1986,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MjY4NDU4NV5BMl5BanBnXkFtZTgwNDIzNDMyODE@._V1_SX50.jpg,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1659,Joe Wright,111,Jessica Barden,Vicky Krieps,40247512,Hanna,159198,John Macmillan,http://www.imdb.com/title/tt0993842/?ref_=fn_tt_tt_1,438,English,USA,PG-13,30000000,2011,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BYjdmZTU3MWMtZTU4ZC00NjÖODc2ZDY0ZWNhYWEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1660,Unknown,60,Zach Gilford,Joan Allen,-1,The Family,3322,Liam James,http://www.imdb.com/title/tt4428038/?ref_=fn_tt_tt_1,30,English,USA,TV-PG,-1,1900,7.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NzAyNTEwN15BMl5BanBnXkFtZTcwODYyNTEzNQ@@._V1._CR68,54,886,1396_SX89_AL_.jpg_V1_SX50.jpg",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1661,John R. Leonetti,95,Brian Thompson,Talisa Soto,35927406,Mortal Kombat: Annihilation,36363,Robin Shou,http://www.imdb.com/title/tt0119707/?ref_=fn_tt_tt_1,256,English,USA,PG-13,30000000,1997,3.7,https://images-na.ssl-images-amazon.com/images/M/MV5BODg2MDU2MjYxNl5BMl5BanBnXkFtZTcwMDQ5MzU0OQ@@._V1_SX50.jpg,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,Tom Hanks,98,Tom Hanks,Rob Riggle,35565975,Larry Crowne,49205,Randall Park,http://www.imdb.com/title/tt1583420/?ref_=fn_tt_tt_1,184,English,USA,PG-13,30000000,2011,6.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwODMxMjk2OF5BMl5BanBnXkFtZTYwNDEwMTY2._V1_SX50.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1663,Kimberly Peirce,100,Chlo√´ Grace Moretz,Judy Greer,35266619,Carrie,108242,Portia Doubleday,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1,371,English,USA,R,30000000,2013,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MTE2MDAxOF5BMl5BanBnXkFtZTcwNjEyNzU3Mw@@._V1_SX50.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1664,Liz Friedlander,118,Alfre Woodard,Yaya DaCosta,34703228,Take the Lead,21767,Jasika Nicole,http://www.imdb.com/title/tt0446046/?ref_=fn_tt_tt_1,127,English,USA,PG-13,30000000,2006,6.7,https://images-na.ssl-images-amazon.com/images/M/MV5BNzk4NTAwNTAzN15BMl5BanBnXkFtZTcwNjczODYzMQ@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1665,Unknown,28,Debi Mazar,Kevin Connolly,-1,Entourage,135643,Kevin Dillon,http://www.imdb.com/title/tt0387199/?ref_=fn_tt_tt_1,145,English,USA,TV-MA,-1,1900,8.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNTY4MzgzOF5BMl5BanBnXkFtZTcwMDQ1Nzg0NQ@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1666,Phil Joanou,125,Dwayne Johnson,Jurnee Smollett-Bell,38432823,Gridiron Gang,33067,Kevin Dunn,http://www.imdb.com/title/tt0421206/?ref_=fn_tt_tt_1,134,English,USA,PG-13,30000000,2006,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2ODE1MTgxMV5BMl5BanBnXkFtZTcwNTM1NTM2Mg@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1667,Sam Weisman,94,Bernie Mac,Larry Miller,32095318,What's the Worst That Could Happen?,12466,Richard Schiff,http://www.imdb.com/title/tt0161083/?ref_=fn_tt_tt_1,84,English,USA,PG-13,45000000,2001,5.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MzY0NDAwOF5BMl5BanBnXkFtZTcwMTE1Mzc4OA@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1668,Shane Acker,79,Martin Landau,Alan Oppenheimer,31743332,9,111117,Tom Kane,http://www.imdb.com/title/tt0472033/?ref_=fn_tt_tt_1,245,English,USA,PG-13,30000000,2009,7.1,https://images-na.ssl-images-amazon.com/images/M/MV5BYTllMGQzZGQtNzZmMy00ZjÖYjViNGU4YzRmNGE2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1669,Steven Soderbergh,106,Channing Tatum,David Costabile,32154410,Side Effects,148327,Katie Lowes,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,274,English,USA,R,30000000,2013,7.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2MTMxMDYwMl5BMl5BanBnXkFtZTcwMDM0NTQ4NA@@._V1_SX50.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1670,Martha Coolidge,111,Devin Ratray,Miranda Richardson,28165882,The Prince and Me,31984,Luke Mably,http://www.imdb.com/title/tt0337697/?ref_=fn_tt_tt_1,154,English,USA,PG,-1,2004,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMjk5MDQzM15BMl5BanBnXkFtZTYwNzYxNzk5._V1_SX50.jpg,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,Stephen J. Anderson,63,Craig Ferguson,Robert Lopez,26687172,Winnie the Pooh,15600,Huell Howser,http://www.imdb.com/title/tt1449283/?ref_=fn_tt_tt_1,55,English,USA,G,30000000,2011,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NTM5NjIyOV5BMl5BanBnXkFtZTgwMzUwNzc3NjE@._V1_SX50.jpg,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,Troy Miller,85,Elden Henson,Mimi Rogers,26096584,Dumb and Dumberer: When Harry Met Lloyd,30651,Cheri Oteri,http://www.imdb.com/title/tt0329028/?ref_=fn_tt_tt_1,267,English,USA,PG-13,19000000,2003,3.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NjAyMTUzMl5BMl5BanBnXkFtZTgwMTM4NzQ4MTE@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,Warren Beatty,108,Warren Beatty,Kirk Baltz,26525834,Bulworth,21998,Graham Beckel,http://www.imdb.com/title/tt0118798/?ref_=fn_tt_tt_1,227,English,USA,R,30000000,1998,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MzY2MjQ1MF5BMl5BanBnXkFtZTcwNjg5MjMyMQ@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1674,Tate Taylor,139,Tika Sumpter,Josh Hopkins,30513940,Get on Up,15843,Aunjanue Ellis,http://www.imdb.com/title/tt2473602/?ref_=fn_tt_tt_1,104,English,USA,PG-13,30000000,2014,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMDhhZmMyNmItNTc3Ni00MmI3LTlhZWItM2ZiNmUxOTM0YTMxXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1675,Carl Franklin,127,Meryl Streep,William Hurt,23209440,One True Thing,9283,Tom Everett Scott,http://www.imdb.com/title/tt0120776/?ref_=fn_tt_tt_1,112,English,USA,R,30000000,1998,7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTA4OTYyMl5BMl5BanBnXkFtZTcwMzU4NDQzMQ@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1676,Brett Leonard,106,Denzel Washington,Costas Mandylor,24048000,Virtuosity,23579,Traci Lords,http://www.imdb.com/title/tt0114857/?ref_=fn_tt_tt_1,88,English,USA,R,30000000,1995,5.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MDMwNTY2MF5BMl5BanBnXkFtZTgwMjQ5MDE5MTE@._V1_SX50.jpg,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1677,Ivan Reitman,95,Rainn Wilson,Eddie Izzard,22526144,My Super Ex-Girlfriend,53884,Wanda Sykes,http://www.imdb.com/title/tt0465624/?ref_=fn_tt_tt_1,203,English,USA,PG-13,30000000,2006,5.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4MjY1NTEyNV5BMl5BanBnXkFtZTcwMTc3MjcxNA@@._V1_SX50.jpg,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,Scott Derrickson,118,Olivia Munn,Dorian Missick,30523568,Deliver Us from Evil,54447,Edgar Ram√≠rez,http://www.imdb.com/title/tt2377322/?ref_=fn_tt_tt_1,201,English,USA,R,30000000,2014,6.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NDE1MjU4NF5BMl5BanBnXkFtZTcwNDk2NDYyMQ@@._V1_SX50.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1679,Alister Grierson,108,Ioan Gruffudd,Rhys Wakefield,23070045,Sanctum,47003,Richard Roxburgh,http://www.imdb.com/title/tt0881320/?ref_=fn_tt_tt_1,215,English,USA,R,30000000,2011,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3MDE1NTA3M15BMl5BanBnXkFtZTcwNDcwNTMxNw@@._V1_SX50.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1680,Nick Hurran,105,Holly Hunter,Kevin Sussman,20422207,Little Black Book,15052,Dave Annable,http://www.imdb.com/title/tt0361841/?ref_=fn_tt_tt_1,116,English,USA,PG-13,35000000,2004,5.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NTk2MTQ0NV5BMl5BanBnXkFtZTcwNjMyNTUyMQ@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1681,Nicholas Stoller,131,Alison Brie,Jacki Weaver,28644770,The Five-Year Engagement,78974,David Paymer,http://www.imdb.com/title/tt1195478/?ref_=fn_tt_tt_1,141,English,USA,R,30000000,2012,6.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMjk4NjI4M15BMl5BanBnXkFtZTcwNjQ4OTEwNA@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,Charles Stone III,104,Bernie Mac,Chris Noth,21800302,Mr 3000,12164,Paul Sorvino,http://www.imdb.com/title/tt0339412/?ref_=fn_tt_tt_1,63,English,USA,PG-13,30000000,2004,5.5,https://images-na.ssl-images-amazon.com/images/M/MV5BZWY4ZjQyOWQtYWZiNS00MTcyLWIzZTEtNDQxOWMxNTkwMmU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1683,Paul Haggis,133,Olivia Wilde,Daniel Stern,21129348,The Next Three Days,146364,Aisha Hinds,http://www.imdb.com/title/tt1458175/?ref_=fn_tt_tt_1,237,English,USA,PG-13,35000000,2010,7.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4OTM3ODU4NF5BMl5BanBnXkFtZTcwNTM0NjcyMQ@@._V1_SX50.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1684,Kurt Wimmer,94,Milla Jovovich,Cameron Bright,18500966,Ultraviolet,70341,Nick Chinlund,http://www.imdb.com/title/tt0370032/?ref_=fn_tt_tt_1,830,English,USA,PG-13,30000000,2006,4.4,https://images-na.ssl-images-amazon.com/images/M/MV5BYmM5YmI0NzYtNDViNi00MzIwLWJhOGUtZTJmMmY5ZmUzZmQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX50.jpg,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1685,Jean-Fran√ßois Richet,109,Brian Dennehy,Drea de Matteo,19976073,Assault on Precinct 13,65979,Hugh Dillon,http://www.imdb.com/title/tt0398712/?ref_=fn_tt_tt_1,220,English,USA,R,20000000,2005,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMjY0NjM4N15BMl5BanBnXkFtZTcwOTg3NjczNA@@._V1_SX50.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1686,Antoine Fuqua,96,Mira Sorvino,Clifton Collins Jr.,18967571,The Replacement Killers,23345,Patrick Kilpatrick,http://www.imdb.com/title/tt0120008/?ref_=fn_tt_tt_1,167,English,USA,R,30000000,1998,6.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMzMzODg5MDk4OV5BMl5BanBnXkFtZTYwNTM0Nzc3._V1_SX50.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1687,Kevin Hooks,105,Salma Hayek,Stephen Baldwin,17100000,Fled,7073,Will Patton,http://www.imdb.com/title/tt0116320/?ref_=fn_tt_tt_1,29,English,USA,R,25000000,1996,5.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxOTczODEyMF5BMl5BanBnXkFtZTcwMDc0NDY4Mw@@._V1_SX50.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1688,Ellory Elkayem,99,Scarlett Johansson,Doug E. Doug,17266505,Eight Legged Freaks,43764,Riley Smith,http://www.imdb.com/title/tt0271367/?ref_=fn_tt_tt_1,291,English,USA,PG-13,30000000,2002,5.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxOTg1NzgzMV5BMl5BanBnXkFtZTcwNTM3Mjc1MQ@@._V1_SX50.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1689,Edward Zwick,112,Jake Gyllenhaal,Anne Hathaway,32357532,Love & Other Drugs,143368,Judy Greer,http://www.imdb.com/title/tt0758752/?ref_=fn_tt_tt_1,215,English,USA,R,30000000,2010,6.7,https://images-na.ssl-images-amazon.com/images/M/MV5BNTM3OTEwODYzNl5BMl5BanBnXkFtZTcwNjM1NzUzMw@@._V1_SX50.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1690,Jon Avnet,108,Al Pacino,Alicia Witt,16930884,88 Minutes,65628,Deborah Kara Unger,http://www.imdb.com/title/tt0411061/?ref_=fn_tt_tt_1,262,English,USA,R,30000000,2007,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMDE5NDcwNl5BMl5BanBnXkFtZTcwMjg1MzUyMQ@@._V1_SX50.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1691,Niki Caro,126,Jeremy Renner,Charlize Theron,18324242,North Country,32815,Sissy Spacek,http://www.imdb.com/title/tt0395972/?ref_=fn_tt_tt_1,214,English,USA,R,35000000,2005,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODQ0MjI2OV5BMl5BanBnXkFtZTcwMTA4MjQ0Mw@@._V1_SX50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1692,Howard Deutch,98,Bruce Willis,Matthew Perry,16323969,The Whole Ten Yards,45775,Natasha Henstridge,http://www.imdb.com/title/tt0327247/?ref_=fn_tt_tt_1,112,English,USA,PG-13,40000000,2004,5.5,https://images-na.ssl-images-amazon.com/images/M/MV5BZWQ5Y2FmMmItZjYzNC00Yzc5LWE0ZjYtMTI4YTA1ZGJkZjgyXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX50.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1693,Vincenzo Natali,104,Sarah Polley,David Hewlett,16999046,Splice,79517,Delphine Chan√©ac,http://www.imdb.com/title/tt1017460/?ref_=fn_tt_tt_1,354,English,Canada,R,26000000,2009,5.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2Mjg1MDk3OV5BMl5BanBnXkFtZTcwMjU4MTM5MQ@@._V1_SX50.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1694,Willard Huyck,110,Lea Thompson,Jeffrey Jones,16295774,Howard the Duck,33669,Jordan Prentice,http://www.imdb.com/title/tt0091225/?ref_=fn_tt_tt_1,269,English,USA,PG,35000000,1986,4.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MTQ1NjQ2Ml5BMl5BanBnXkFtZTcwNTkzMTMzMQ@@._V1_SX50.jpg,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,Gavin O'Connor,130,Jennifer Ehle,Rick Gonzalez,15709385,Pride and Glory,53053,Frank Grillo,http://www.imdb.com/title/tt0482572/?ref_=fn_tt_tt_1,132,English,USA,R,30000000,2008,6.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MzYxMTA4NF5BMl5BanBnXkFtZTcwMDE4ODg3Mg@@._V1_SX50.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1696,Bruce Hunt,93,Eddie Cibrian,Cole Hauser,14888028,The Cave,28606,Marcel Iures,http://www.imdb.com/title/tt0402901/?ref_=fn_tt_tt_1,262,English,USA,PG-13,30000000,2005,5.1,https://images-na.ssl-images-amazon.com/images/M/MV5BODEyNDgyMjc4NF5BMl5BanBnXkFtZTYwMzI5MzI3._V1_SX50.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1697,Rob Reiner,96,David Paymer,Lobo Sebastian,14208384,Alex & Emma,11520,Robert Costanzo,http://www.imdb.com/title/tt0318283/?ref_=fn_tt_tt_1,105,English,USA,PG-13,30000000,2003,5.6,https://images-na.ssl-images-amazon.com/images/M/MV5BZDU3ZDM5MTQtNDU5NS00NDÖLWI1ODYtMzRiYjU1MTdiNWYxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,Paul McGuigan,114,Jessica Par√©,Christopher Cousins,12831121,Wicker Park,44979,Mark Camacho,http://www.imdb.com/title/tt0324554/?ref_=fn_tt_tt_1,298,English,USA,PG-13,30000000,2004,7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MDc0NDY0M15BMl5BanBnXkFtZTcwOTgzMTYyNQ@@._V1_SX50.jpg,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1699,Craig Gillespie,106,Grace Phipps,Reid Ewing,18298649,Fright Night,85024,Sandra Vergara,http://www.imdb.com/title/tt1438176/?ref_=fn_tt_tt_1,242,English,USA,R,30000000,2011,6.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTdjNjQ5ZTAtODJlZi00MzcyLWJjY2UtNDZhNTJkYjlkNGY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX50.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
